run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
ERR9436417	SAMEA13788563	ERX8978290	PRJEB50762	9606	Homo sapiens	44064884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9436417/ERR9436417.fastq.gz	9e0db510b106ad3eae96f6029de78735
ERR9436418	SAMEA13788564	ERX8978291	PRJEB50762	9606	Homo sapiens	482862950	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9436418/ERR9436418.fastq.gz	1e72c4cae53fbd24a695bba59adf4ed9
ERR9436419	SAMEA13788565	ERX8978292	PRJEB50762	9606	Homo sapiens	406605221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9436419/ERR9436419.fastq.gz	fc29237a3941af3aaceea64c5dfeeca5
ERR9436420	SAMEA13788566	ERX8978293	PRJEB50762	9606	Homo sapiens	232403763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9436420/ERR9436420.fastq.gz	091794c2296505fe6dfd3480ad443a91
ERR9436421	SAMEA13788567	ERX8978294	PRJEB50762	9606	Homo sapiens	49257684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9436421/ERR9436421.fastq.gz	eb6903c7af0675e5c8fbf3f6a7976c36
ERR9436422	SAMEA13788568	ERX8978295	PRJEB50762	9606	Homo sapiens	974925835	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9436422/ERR9436422.fastq.gz	51f05122fa4b661aec24d5437a3bcadd
ERR9436423	SAMEA13788569	ERX8978296	PRJEB50762	9606	Homo sapiens	49077083	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9436423/ERR9436423.fastq.gz	2dadc5c9b66c8ec61a0d67318bdd40a6
ERR9436424	SAMEA13788570	ERX8978297	PRJEB50762	9606	Homo sapiens	1059781381	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9436424/ERR9436424.fastq.gz	7b31d17aa38bce81a02f780d92425e0b
ERR9436425	SAMEA13788571	ERX8978298	PRJEB50762	9606	Homo sapiens	2043394968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9436425/ERR9436425.fastq.gz	f0d7f9fb7aa74c7278c87e871522c8bb
ERR9436426	SAMEA13788572	ERX8978299	PRJEB50762	9606	Homo sapiens	80591845	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9436426/ERR9436426.fastq.gz	f970af026ed4a4042c688b3fd0f944c6
ERR9436427	SAMEA13788573	ERX8978300	PRJEB50762	9606	Homo sapiens	1007518896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9436427/ERR9436427.fastq.gz	97687a90ac91374c407a604d66f37dc2
ERR9436428	SAMEA13788574	ERX8978301	PRJEB50762	9606	Homo sapiens	11026615	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9436428/ERR9436428.fastq.gz	9e8aaa13c7b84e88357af7ef2550e7da
ERR9436429	SAMEA13788575	ERX8978302	PRJEB50762	9606	Homo sapiens	318616434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9436429/ERR9436429.fastq.gz	3a5f91eccc89daac61918eed3064c19e
ERR9436430	SAMEA13788576	ERX8978303	PRJEB50762	9606	Homo sapiens	15429195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9436430/ERR9436430.fastq.gz	1346ee4d14f62c1ed2fa2863f0ca2e6b
ERR9436431	SAMEA13788577	ERX8978304	PRJEB50762	9606	Homo sapiens	5697956	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9436431/ERR9436431.fastq.gz	8b2f1496b6d46a7a25c9ad2cd1387542
ERR010982	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	1977653608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010982/ERR010982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010982/ERR010982_2.fastq.gz	51860828f7a0e161cc8de31d3c01ffbc;239edb5ff4ded95e395ffdb14f38e13f
ERR010983	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2026176872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010983/ERR010983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010983/ERR010983_2.fastq.gz	6dd9958a2a4608e25faf21996bcdd142;12302d1f5db24db7779beb507be88e01
ERR010984	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2031031752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010984/ERR010984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010984/ERR010984_2.fastq.gz	208640121924c585a1650b1220f39c19;e4cab8faead6f65b8c4e57609a3267d8
ERR010985	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2346273976	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010985/ERR010985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010985/ERR010985_2.fastq.gz	55bf01a30edb0e4437314fa4a464e79c;630ed42d7e2daef043543752031380d5
ERR010986	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2357609984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010986/ERR010986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010986/ERR010986_2.fastq.gz	3df4388c06528dcb2037e0ff0a2bc49a;c6e60817584393727cbb37bef8885113
ERR010987	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2370053464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010987/ERR010987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010987/ERR010987_2.fastq.gz	69db93ff2190a6237c5498d7429b6e7f;52f56a94699443c4a15ed959124fc35c
ERR010988	SAMEA781333	ERX003999	PRJEB2067	9606	Homo sapiens	2326260136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010988/ERR010988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010988/ERR010988_2.fastq.gz	0bd48fa878708f1e5a8f3bdcf1caf814;cb724f3c83f55d33e7ae44b4ede14728
ERR010989	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	1840821688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010989/ERR010989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010989/ERR010989_2.fastq.gz	7d8de1ead60e095a60d53ad5d098aab0;24202700a702d44a68d8b78dca0b190b
ERR010990	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	1936045736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010990/ERR010990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010990/ERR010990_2.fastq.gz	549da590c941c7587f33fedd66501240;33ea39c11b69cb144449b9457bb16ec4
ERR010991	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	1890871184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010991/ERR010991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010991/ERR010991_2.fastq.gz	a0d868aa67bd499ece9b63640f988e60;399ef154d4cd0ae2ea864bf7cf7dadb5
ERR010992	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	2325154792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010992/ERR010992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010992/ERR010992_2.fastq.gz	75235ad3eff7ec60608ee84364cd2bfa;bd964ea09ea3d2414a0ad91f6b5659e2
ERR010993	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	2387152704	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010993/ERR010993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010993/ERR010993_2.fastq.gz	f862427c7b1a8ac40d3f1d54d996ff74;633c137af17a24923868d89ce1ab04f7
ERR010994	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	2537900984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010994/ERR010994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010994/ERR010994_2.fastq.gz	53b55cd0f60815a67341f543cd54a542;d204e2d2181db6e5cd2d964d8df7d50c
ERR010995	SAMEA781338	ERX004000	PRJEB2067	9606	Homo sapiens	2410890544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010995/ERR010995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010995/ERR010995_2.fastq.gz	0fcd1c647f8713259c4d5fac44b6fda1;1b68260620f30f4791c7fa8a588c091f
ERR010996	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2312504592	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010996/ERR010996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010996/ERR010996_2.fastq.gz	69c7decdad7ff13391dc6379eed478d5;7f20fa89b93026941b5015506bbddece
ERR010997	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2459769488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010997/ERR010997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010997/ERR010997_2.fastq.gz	c8add901b466abdde48976a60c8a068a;ef875240af2b2a4b41648e1dd071380b
ERR010998	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2479677536	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010998/ERR010998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010998/ERR010998_2.fastq.gz	b5fa07562ebc7aa56ac79967de4deb70;5e4085cad68c747b214b7243162a0b5c
ERR010999	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2378909288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010999/ERR010999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR010/ERR010999/ERR010999_2.fastq.gz	ec0fda71deab440a2364bbc9f5798c08;0e8a3acc76dc0925b0c219de176a01e6
ERR011000	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2726712496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011000/ERR011000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011000/ERR011000_2.fastq.gz	060662176a6c6af91a57008b67ea6196;5e19b2ed1225606ed4b5781b45c4c02f
ERR011001	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2755380912	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011001/ERR011001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011001/ERR011001_2.fastq.gz	e084e17dbcbb33a4ecade2ee458fa669;1099271933c09af8f32afc84a3094408
ERR011002	SAMEA781334	ERX004001	PRJEB2067	9606	Homo sapiens	2713796752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011002/ERR011002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011002/ERR011002_2.fastq.gz	37bb0c9ea7a307570f7aaada074dcb1c;970d7c1f03096dd006128f9bdafc8ea9
ERR011003	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1145131368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011003/ERR011003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011003/ERR011003_2.fastq.gz	989fc18ea2cbabfdff8a951a773fd120;3a4dadd5a6a74125da2e3f5e7fc9d90a
ERR011004	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1130418528	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011004/ERR011004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011004/ERR011004_2.fastq.gz	e5d4e4cd68f5983714f75b6399b2b08d;1296c8f398794d29e927124d05209355
ERR011005	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1061462360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011005/ERR011005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011005/ERR011005_2.fastq.gz	355d70317e9023720a2d79c57fb5e598;c8737bd4c91efe309b1d0d699a9e42e5
ERR011006	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1219562120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011006/ERR011006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011006/ERR011006_2.fastq.gz	9c3b5601e2b7a0c20f146b1615ca5045;672fe238b82dc6f9211667b1ba54bf8d
ERR011007	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1322533912	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011007/ERR011007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011007/ERR011007_2.fastq.gz	b9eb4bd85bf05d10b13ce9015b687996;2d09eada760317996f631a80474bc16c
ERR011008	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	1362131736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011008/ERR011008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011008/ERR011008_2.fastq.gz	9a26bf3f00a2f41ac376246a9c566ed0;63c8949b1addf1dc6bfc0e8bf567fdad
ERR011009	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	834132984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011009/ERR011009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011009/ERR011009_2.fastq.gz	3c2de7844126b8e284c1f679473b16a6;2f797cc93a99b12dbc9c2d6f8ac40fe1
ERR011010	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3479532928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011010/ERR011010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011010/ERR011010_2.fastq.gz	3f70a79fd1030a08d894e1bacc96df6d;a97a4ba6d8c755862440f34b69f68ba2
ERR011011	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3515608152	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011011/ERR011011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011011/ERR011011_2.fastq.gz	cd192659ef2079d3ba80048ac77279b8;748d9a281c70135913e92c27c372268c
ERR011012	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3440421048	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011012/ERR011012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011012/ERR011012_2.fastq.gz	de32b1b788184beb992e1de1819ed732;01835c9ed96f9e3f3900fdffdf76312b
ERR011013	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3555127240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011013/ERR011013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011013/ERR011013_2.fastq.gz	80c5d90dffdfecef23929984d4bccea5;0bd1e0741ac7e5a4807ead556f67b2bb
ERR011014	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3451855096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011014/ERR011014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011014/ERR011014_2.fastq.gz	dfcefd4fb76555b3e1bf4b5d57ba2a9a;91be2cfe6a3e0ee86566818235885a1f
ERR011015	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3557305856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011015/ERR011015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011015/ERR011015_2.fastq.gz	448fbd3d0473cbfa0cff918067288c11;2bef602173e4ff0fc75584a0c0b49308
ERR011016	SAMEA781337	ERX004002	PRJEB2067	9606	Homo sapiens	3509446376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011016/ERR011016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011016/ERR011016_2.fastq.gz	fc9aef11bef53b6e09eb1257be10f477;6c0d7be7008a5ef9a45de53dd2176bab
ERR011017	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	2703947000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011017/ERR011017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011017/ERR011017_2.fastq.gz	95c92ca7f6cbb6c4e9c2a44572499a1e;3417946d5cc1eab97c715e8d34dede70
ERR011018	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	2503863472	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011018/ERR011018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011018/ERR011018_2.fastq.gz	e430d23f35be11b9bfa8f412bb6718a7;9b598bfb78c34f556fa30b29d6af0804
ERR011019	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	2782082904	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011019/ERR011019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011019/ERR011019_2.fastq.gz	fd14600fc6768e9721aa06d9cd94c554;7dffe9776a03e9ad5fa652420d5d17dd
ERR011020	SAMEA781335	ERX004003	PRJEB2067	9606	Homo sapiens	2598076112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011020/ERR011020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011020/ERR011020_2.fastq.gz	0d8aa9c275bb232e960ae88cd81bdf19;f2877d8d67ff023f967482b21ac1d0cc
ERR019683	SAMEA781340	ERX007978	PRJEB2067	9606	Homo sapiens	6173589044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019683/ERR019683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019683/ERR019683_2.fastq.gz	15d082db9e946898940fd20c9d5b6d7c;225f1c2b03a5045da787a0eb7dc38621
ERR019684	SAMEA781342	ERX007972	PRJEB2067	9606	Homo sapiens	6299987716	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019684/ERR019684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019684/ERR019684_2.fastq.gz	18dd3b44099db8e53f9d3be3d6965009;d9a433efe5eecf7e6964367759ba79af
ERR019685	SAMEA781339	ERX007973	PRJEB2067	9606	Homo sapiens	7068893848	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019685/ERR019685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019685/ERR019685_2.fastq.gz	999d383e2346eede07000bc00e1b01ff;b7a01e1535d1ac104a697b356e8b0eeb
ERR019686	SAMEA781344	ERX007974	PRJEB2067	9606	Homo sapiens	7500927206	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019686/ERR019686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019686/ERR019686_2.fastq.gz	5928e6738f55ced34db968f62ffa84d8;7e5762081fc2faa8b43d43c8681dcdbb
ERR019687	SAMEA781341	ERX007975	PRJEB2067	9606	Homo sapiens	8012383126	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019687/ERR019687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019687/ERR019687_2.fastq.gz	67bd52a6a9cd56d2cd1112e9c0bc704f;0c7a90e6b3d70cb8c605734b9dc06951
ERR019688	SAMEA781336	ERX007976	PRJEB2067	9606	Homo sapiens	7192816404	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019688/ERR019688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019688/ERR019688_2.fastq.gz	6d4788eec76f5f5b814bbd7e4662caa8;84111d86f1d3943600b8db4db84ef9c1
ERR019689	SAMEA781343	ERX007977	PRJEB2067	9606	Homo sapiens	7388415630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019689/ERR019689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019689/ERR019689_2.fastq.gz	3da831c179c2345e916baafa65af8f47;5e1c08a44e0b0c54f8b7d2d977217522
ERR033731	SAMEA1010019	ERX012549	PRJEB2067	9606	Homo sapiens	2451216066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033731/ERR033731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033731/ERR033731_2.fastq.gz	62d908bd8681557f2e8d793e16f86ec6;c62729f3a60cc84cd5a16121f7eac8c1
ERR033732	SAMEA1010019	ERX012549	PRJEB2067	9606	Homo sapiens	10281440036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033732/ERR033732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033732/ERR033732_2.fastq.gz	fd2fab5ea88697d1fe843d3dfd6de9fc;996c6fcfa5bcbb12a61e6d9f537d4773
ERR033733	SAMEA1010027	ERX012550	PRJEB2067	9606	Homo sapiens	2446241614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033733/ERR033733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033733/ERR033733_2.fastq.gz	c5b1f4fe91bd903bc69275b6f3eff33b;e2052d77199da1c03a70712f56238b63
ERR033734	SAMEA1010027	ERX012550	PRJEB2067	9606	Homo sapiens	2682212358	ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033734/ERR033734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033734/ERR033734_2.fastq.gz	ad66e17d686fda1c88ec83f0cce200e6;069efbede6d30474a75ac45b7431cdb1
ERR019667	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	6754361870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019667/ERR019667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019667/ERR019667_2.fastq.gz	25f005f428b96499ded3464dd0d2ec1f;b3455e79453396023e48f3ceae831522
ERR019668	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	6986753174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019668/ERR019668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019668/ERR019668_2.fastq.gz	40d373d19baa274710687e5d3b586bd2;fa5d13402a0ddaae89430886c17c6aa2
ERR019669	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7136752718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019669/ERR019669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019669/ERR019669_2.fastq.gz	4c296caabf95c0899b150f45b86be8cc;b5554407c42161bba416f08f6eae5ac4
ERR019670	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	6889340694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019670/ERR019670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019670/ERR019670_2.fastq.gz	7964f1c11fe51902cb87f87ef4ae52ae;f8f202a7210e9a05fcdf3bd56eb46aec
ERR019671	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7152878580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019671/ERR019671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019671/ERR019671_2.fastq.gz	4340f708e04cafd7bed86e9896274e77;14183cce5f5265c02b5fd5f22dc7fc77
ERR019672	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7055552354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019672/ERR019672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019672/ERR019672_2.fastq.gz	9553a6310dae515afa70290270d37d47;0ae314a1127b014340a13e1c09bb8f8e
ERR019673	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	6902459988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019673/ERR019673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019673/ERR019673_2.fastq.gz	4310cdc9f211f340feb5350ad8c4191f;9bb7693bbaaded6cce1dbaf74adaddda
ERR019674	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	6669739020	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019674/ERR019674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019674/ERR019674_2.fastq.gz	7dc7f3910c490d82d771634b35d42c80;32f1e85a8c5cb76fd4044947f15961d8
ERR019675	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7163981198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019675/ERR019675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019675/ERR019675_2.fastq.gz	7dd8566c9ade48ae882478475f3c368a;fa4d2f6812db6cbd8db1ca49157c7585
ERR019676	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7168425308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019676/ERR019676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019676/ERR019676_2.fastq.gz	4cc67805597f1311feb1e253d9e9abcd;777c13b70b0e73258e1809a3834eaa8c
ERR019677	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7275657210	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019677/ERR019677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019677/ERR019677_2.fastq.gz	5e815b158f2c26192aa64225aedda3b7;c479a74a16487fea4c70e3bf64717607
ERR019678	SAMEA1487354	ERX007979	PRJEB2263	741158	Homo sapiens subsp. 'Denisova'	7350603856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019678/ERR019678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019678/ERR019678_2.fastq.gz	d2aab074c39ca0696b3b03600989e559;c9609e25e35345964ee98c668bb44ec9
